"site","datetime","latitude_degN","longitude_degW","temp_lab","pH_lab","TA_lab","salinity_lab","totalPt","totalSit","P","CO2","fCO2","pCO2","HCO3","CO3","DIC","OmegaAragonite","OmegaCalcite","temp_insitu","pH_adjusted","CO2_adjusted","fCO2_adjusted","pCO2_adjusted","HCO3_adjusted","CO3_adjusted","DIC_adjusted","OmegaAragonite_adjusted","OmegaCalcite_adjusted","k1k2","kf","ks","pHscale"
"COP","2013-06-27 13:23:00",34.4067,-119.8775,26.53,26.53,2244.86,33.4,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"COP","2013-06-27 13:23:00",34.4067,-119.8775,27.37,27.37,2244.86,33.2,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"COP","2013-07-23 12:15:00",34.4067,-119.8775,25.17,25.17,2325.6,33,0,0,0,57.68,2016.34,2016.34,2178.72,60.37,2296.77,0.97,1.48,17.11,7.54,54.29,1523.99,1523.99,2185.31,57.17,2296.77,0.89,1.38,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"COP","2013-08-22 12:24:00",34.4067,-119.8775,25.3,25.3,2299.69,33,0,0,0,46.09,1616.66,1616.66,2124.2,71.97,2242.26,1.16,1.76,15.94,7.64,42.51,1152.74,1152.74,2131.42,68.34,2242.26,1.06,1.65,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"COP","2013-10-09 02:12:00",34.4067,-119.8775,25.3,25.3,2241.04,33.1,0,0,0,17.86,626.67,626.67,1882.42,146.08,2046.36,2.35,3.57,18.6,7.98,16.45,482.51,482.51,1886.16,143.74,2046.36,2.25,3.48,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"COP","2013-10-09 02:14:00",34.4067,-119.8775,25.17,25.17,2241.73,33.2,0,0,0,17.32,606.22,606.22,1875.05,149.29,2041.66,2.4,3.65,18.6,7.99,15.99,468.99,468.99,1878.67,147,2041.66,2.3,3.56,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"COP","2014-01-13 21:49:00",34.4067,-119.8775,25.1,25.1,2243.99,33.1,0,0,0,11.54,402.96,402.96,1759.98,196.96,1968.48,3.16,4.82,15.76,8.18,10.26,276.95,276.95,1764.44,193.78,1968.48,3,4.68,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"COP","2014-01-13 21:50:00",34.4067,-119.8775,25.1,25.1,2222.09,33.1,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"COP","2014-02-10 21:40:00",34.4067,-119.8775,25.27,25.27,2230.92,33.1,0,0,0,9.77,342.65,342.65,1697.16,216.86,1923.8,3.49,5.31,16.38,8.23,8.71,239.58,239.58,1701.15,213.94,1923.8,3.32,5.17,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"COP","2014-02-10 21:42:00",34.4067,-119.8775,25.23,25.23,2222.62,33.1,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"COP","2014-03-25 18:30:00",34.4067,-119.8775,25.01,25.01,2218.67,33.1,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"COP","2014-03-25 18:30:00",34.4067,-119.8775,25.06,25.06,2212.66,32.9,0,0,0,10,348.37,348.37,1694.98,210.17,1915.15,3.38,5.15,15.27,8.23,8.83,234.57,234.57,1699.41,206.91,1915.15,3.2,5,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"COP","2014-04-23 18:28:00",34.4067,-119.8775,25.1,25.1,2231.96,33.3,0,0,0,11.98,418.66,418.66,1762.29,190.79,1965.05,3.06,4.66,13.75,8.19,10.42,264.94,264.94,1767.76,186.87,1965.05,2.88,4.5,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"COP","2014-04-23 18:30:00",34.4067,-119.8775,25.4,25.4,2230.11,33.4,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"COP","2014-05-28 11:40:00",34.4067,-119.8775,24.6,24.6,2318.12,33.3,0,0,0,39.86,1375.51,1375.51,2117.72,82.15,2239.72,1.31,2,15.38,7.71,36.59,977.48,977.48,2124.52,78.6,2239.72,1.21,1.9,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"COP","2014-05-28 11:42:00",34.4067,-119.8775,24.6,24.6,2257.51,33.2,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"COP","2014-06-14 14:07:00",34.4067,-119.8775,25.1,25.1,2292.41,33.1,0,0,0,41.98,1465.65,1465.65,2103.55,77.36,2222.88,1.24,1.89,15.03,7.69,38.34,1012.17,1012.17,2111.03,73.51,2222.88,1.14,1.77,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"COP","2014-06-14 14:08:00",34.4067,-119.8775,25.15,25.15,2227.43,33.2,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"COP","2014-07-17 15:20:00",34.4067,-119.8775,25.18,25.18,2227.5,33.2,0,0,0,14.95,523.25,523.25,1824.44,163.84,2003.23,2.63,4,19.76,8.02,13.96,423.07,423.07,1827.27,162,2003.23,2.54,3.93,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"COP","2014-07-17 15:22:00",34.4067,-119.8775,24.9,24.9,2225.87,33.3,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"COP","2014-08-13 13:04:00",34.4067,-119.8775,25.18,25.18,2239.6,33.2,0,0,0,27.04,946.69,946.69,1978.27,106.47,2111.79,1.71,2.6,17.76,7.82,24.93,714,714,1983.09,103.77,2111.79,1.62,2.51,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"COP","2014-08-13 13:06:00",34.4067,-119.8775,25.18,25.18,2222.77,33.1,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"COP","2014-09-10 13:34:00",34.4067,-119.8775,25.15,25.15,2238.93,33.1,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"COP","2014-09-10 13:36:00",34.4067,-119.8775,24.93,24.93,2237.69,33.1,0,0,0,20.04,696.91,696.91,1910.42,133.27,2063.73,2.14,3.26,19.19,7.92,18.71,557.99,557.99,1913.78,131.24,2063.73,2.06,3.18,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"COP","2014-10-11 00:58:00",34.4067,-119.8775,25.13,25.13,2220.15,33.4,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"COP","2014-10-11 01:00:00",34.4067,-119.8775,24.95,24.95,2230.69,33.3,0,0,0,13.07,455.23,455.23,1788.54,179.62,1981.23,2.88,4.38,21.15,8.05,12.44,392.1,392.1,1790.43,178.36,1981.23,2.81,4.33,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"COP","2014-11-04 21:34:00",34.4067,-119.8775,25,25,2204.36,33,0,0,0,7.73,269,269,1603.49,243.44,1854.65,3.91,5.96,19.3,8.26,7.15,213.87,213.87,1605.76,241.73,1854.65,3.79,5.86,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"COP","2014-11-04 21:35:00",34.4067,-119.8775,25.13,25.13,2209.24,33.1,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"COP","2014-11-25 00:29:00",34.4067,-119.8775,25.1,25.1,2213.14,33.1,0,0,0,10.71,373.9,373.9,1715.89,201.76,1928.36,3.24,4.93,18.55,8.16,9.83,287.93,287.93,1718.9,199.62,1928.36,3.12,4.83,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"COP","2014-11-25 00:31:00",34.4067,-119.8775,24.93,24.93,2225.27,33.2,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"COP","2014-12-04 21:01:00",34.4067,-119.8775,25.15,25.15,2223.94,33.1,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"COP","2014-12-04 21:01:00",34.4067,-119.8775,25.1,25.1,2230.67,33.1,0,0,0,15.07,526.06,526.06,1829.77,163.07,2007.9,2.62,3.99,18.52,8.04,13.88,406,406,1833.2,160.82,2007.9,2.51,3.89,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"COP","2014-12-20 23:40:00",34.4067,-119.8775,25.03,25.03,2224.17,33.1,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"COP","2014-12-20 23:40:00",34.4067,-119.8775,25.17,25.17,2232.78,33.1,0,0,0,14.49,506.71,506.71,1819.94,167.94,2002.37,2.7,4.11,17.57,8.07,13.18,375.2,375.2,1823.85,165.34,2002.37,2.57,4,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"COP","2015-01-07 00:01:00",34.4067,-119.8775,24.85,24.85,2200.04,33.2,0,0,0,7.42,257.61,257.61,1586.44,248.22,1842.09,3.98,6.06,16.68,8.31,6.66,184.94,184.94,1589.73,245.69,1842.09,3.81,5.94,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"COP","2015-01-07 00:02:00",34.4067,-119.8775,24.85,24.85,2210.93,33.2,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"COP","2015-01-24 00:30:00",34.4067,-119.8775,25.05,25.05,2217.56,33.2,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"COP","2015-01-24 00:30:00",34.4067,-119.8775,25.03,25.03,2220.16,33.2,0,0,0,14.4,502.06,502.06,1809.23,166.91,1990.53,2.68,4.08,16.65,8.08,12.98,360.03,360.03,1813.52,164.03,1990.53,2.55,3.96,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"COP","2015-02-03 00:00:00",34.4067,-119.8775,24.85,24.85,2157.14,32.9,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"COP","2015-02-03 00:01:00",34.4067,-119.8775,24.95,24.95,2204,33,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"COP","2015-05-03 22:12:00",34.4067,-119.8775,25.07,25.07,2239.36,33.1,0,0,0,11.02,384.57,384.57,1742.59,202.04,1955.65,3.25,4.94,14.83,8.21,9.7,254.5,254.5,1747.4,198.55,1955.65,3.07,4.79,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"COP","2015-05-05 22:11:00",34.4067,-119.8775,25.3,25.3,2241.19,33.2,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"COP","2015-07-16 13:40:00",34.4067,-119.8775,24.93,24.93,2240.02,33.1,0,0,0,21.94,762.7,762.7,1933.75,124.76,2080.45,2,3.05,17.25,7.91,20.08,566.33,566.33,1938.34,122.02,2080.45,1.9,2.95,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"COP","2015-08-28 11:15:00",34.4067,-119.8775,24.67,24.67,2288.51,33.2,0,0,0,45.66,1577.58,1577.58,2113.95,71.43,2231.03,1.14,1.74,20.83,7.58,44.11,1377.19,1377.19,2117.02,69.91,2231.04,1.1,1.7,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"COP","2015-08-28 11:16:00",34.4067,-119.8775,24.63,24.63,2237.75,33.2,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"COP","2015-09-09 09:40:00",34.4067,-119.8775,25.07,25.07,2231.23,33.2,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"COP","2016-01-09 23:10:00",34.4067,-119.8775,24.87,24.87,2228.66,33.1,0,0,0,15.5,538.1,538.1,1837.21,159.18,2011.9,2.55,3.89,14.5,8.09,13.7,355.97,355.97,1842.62,155.57,2011.9,2.4,3.75,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"COP","2016-02-10 00:00:00",34.4067,-119.8775,24.87,24.87,2213.98,33.3,0,0,0,9.67,335.91,335.91,1683.58,214.95,1908.2,3.45,5.25,15.46,8.24,8.58,229.74,229.74,1687.81,211.81,1908.2,3.27,5.11,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"COP","2016-02-10 00:10:00",34.4067,-119.8775,24.83,24.83,2226.53,33.3,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"COP","2016-04-11 15:00:00",34.4067,-119.8775,25,25,2230.22,33.2,0,0,0,16.38,570.68,570.68,1852.25,153.69,2022.32,2.47,3.76,15.37,8.05,14.6,389.67,389.67,1857.39,150.33,2022.32,2.32,3.63,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"COP","2016-05-27 15:35:00",34.4067,-119.8775,24.77,24.77,2217.61,33.1,0,0,0,7.67,265.59,265.59,1609.52,246.51,1863.7,3.95,6.03,16.08,8.31,6.85,186.61,186.61,1613.09,243.76,1863.7,3.78,5.89,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"COP","2016-05-27 15:37:00",34.4067,-119.8775,24.8,24.8,2228.54,33.2,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"COP","2016-06-22 14:12:00",34.4067,-119.8775,24.97,24.97,2235.98,33.1,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"COP","2016-06-22 14:15:00",34.4067,-119.8775,24.9,24.9,2239.21,33.1,0,0,0,47.89,1663.7,1663.7,2077.55,65.93,2191.37,1.06,1.61,17.17,7.6,44.9,1263.32,1263.32,2083.49,62.98,2191.37,0.98,1.52,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"COP","2016-07-21 13:28:00",34.4067,-119.8775,24.97,24.97,2228.66,33.2,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"COP","2016-07-21 13:30:00",34.4067,-119.8775,24.93,24.93,2281.53,33.3,0,0,0,61.92,2155.16,2155.16,2147.87,54.68,2264.47,0.88,1.33,17.55,7.49,58.8,1674.84,1674.84,2153.85,51.82,2264.47,0.81,1.25,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"COP","2016-08-04 13:15:00",34.4067,-119.8775,24.93,24.93,2225.93,33.3,0,0,0,32.07,1116.2,1116.2,2000.76,91.61,2124.43,1.47,2.24,17.66,7.75,29.76,850.36,850.36,2005.75,88.92,2124.43,1.38,2.15,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"COP","2016-08-04 13:20:00",34.4067,-119.8775,24.87,24.87,2234.94,33.2,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"COP","2016-09-19 00:23:00",34.4067,-119.8775,24.93,24.93,2230.67,33.2,0,0,0,12.78,444.74,444.74,1782.47,182.14,1977.39,2.92,4.45,20.04,8.07,12,366.63,366.63,1784.88,180.51,1977.39,2.83,4.38,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"COP","2016-09-19 00:25:00",34.4067,-119.8775,25.07,25.07,2174.53,33.2,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"COP","2016-10-21 03:23:00",34.4067,-119.8775,24.67,24.67,2212.28,33.1,0,0,0,23.55,813.3,813.3,1928.93,115.14,2067.63,1.85,2.81,16.98,7.88,21.61,604.63,604.63,1933.6,112.41,2067.63,1.75,2.72,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"COP","2016-10-21 03:25:00",34.4067,-119.8775,24.73,24.73,2219.1,33.1,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"COP","2016-11-12 20:45:00",34.4067,-119.8775,24.67,24.67,2224.75,33.1,0,0,0,15.13,522.66,522.66,1828.58,161.02,2004.74,2.58,3.93,17.28,8.05,13.82,390.24,390.24,1832.44,158.47,2004.74,2.47,3.83,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"COP","2016-12-12 22:00:00",34.4067,-119.8775,24.9,24.9,2187.4,33.2,0,0,0,8.43,292.97,292.97,1621.92,228.61,1858.96,3.67,5.58,15.35,8.29,7.46,198.9,198.9,1625.99,225.51,1858.96,3.49,5.44,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"COP","2016-12-12 22:01:00",34.4067,-119.8775,24.9,24.9,2215.73,33.2,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"COP","2017-01-25 22:59:00",34.4067,-119.8775,25.03,25.03,2224.26,33.1,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"COP","2017-01-25 23:00:00",34.4067,-119.8775,24.77,24.77,2208.12,33.2,0,0,0,6.92,239.6,239.6,1566.95,259.48,1833.35,4.16,6.34,14.16,8.38,6.03,155.18,155.18,1571.19,256.13,1833.35,3.95,6.18,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"COP","2017-02-23 21:30:00",34.4067,-119.8775,24.93,24.93,2254.6,32.7,0,0,0,15.63,542.38,542.38,1859.99,161.1,2036.72,2.59,3.95,14.1,8.1,13.74,351.78,351.78,1865.68,157.3,2036.72,2.43,3.8,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"COP","2017-05-03 17:15:00",34.4067,-119.8775,24.6,24.6,2247.47,33.4,0,0,0,10.86,375.11,375.11,1743.86,204.64,1959.37,3.27,4.99,14.45,8.22,9.58,248.9,248.9,1748.64,201.15,1959.37,3.1,4.85,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"COP","2017-05-28 12:50:00",34.4067,-119.8775,24.8,24.8,2292.66,33.4,0,0,0,52.93,1837.05,1837.05,2137.89,63.32,2254.15,1.01,1.54,11.47,7.64,47.92,1133.69,1133.69,2147.88,58.35,2254.15,0.89,1.4,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"COP","2017-05-28 12:51:00",34.4067,-119.8775,24.97,24.97,2211.13,33.4,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"COP","2017-06-25 14:29:00",34.4067,-119.8775,24.7,24.7,2303.57,33.3,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"COP","2017-06-25 14:29:00",34.4067,-119.8775,-9999,-9999,2213.37,33.3,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"COP","2017-06-25 14:30:00",34.4067,-119.8775,24.77,24.77,2260.19,33.3,0,0,0,22.51,780.29,780.29,1955.3,124.3,2102.12,1.99,3.03,18.37,7.89,20.91,609.77,609.77,1959.21,122,2102.12,1.9,2.95,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"IML","2016-01-29 01:00:00",-9999,-9999,24.7,24.7,2233.26,33.2,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"INN","2016-03-01 19:30:00",-9999,-9999,25,25,2239.2,33.2,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"LOL","2011-06-07 00:00:00",34.7188,-120.6088,25,25,2197.09,34.1,0,0,0,41.97,1469.26,1469.26,2018.85,72.15,2132.97,1.15,1.75,11.98,7.71,37.58,907.29,907.29,2027.92,67.48,2132.97,1.03,1.62,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"LOL","2011-08-31 16:40:00",34.7188,-120.6088,25,25,2217.28,33.2,0,0,0,25.34,883.12,883.12,1947.27,109.77,2082.38,1.76,2.68,11.97,7.93,22.11,530.87,530.87,1955.11,105.16,2082.38,1.61,2.53,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"LOL","2011-10-26 00:00:00",34.7188,-120.6088,25,25,2137.91,33.1,0,0,0,33.51,1166.97,1166.97,1935.24,81.89,2050.64,1.31,2,18.5,7.71,31.4,918.03,918.03,1939.69,79.56,2050.64,1.24,1.93,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"LOL","2011-12-01 02:00:00",34.7188,-120.6088,25.4,25.4,2210.98,33.1,0,0,0,31.39,1104.24,1104.24,1983.72,92.44,2107.55,1.49,2.26,13.47,7.82,27.86,701.17,701.17,1991.54,88.15,2107.55,1.36,2.13,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"LOL","2011-12-13 02:00:00",34.7188,-120.6088,25,25,2223.72,33.3,0,0,0,26.96,939.9,939.9,1964.97,105.22,2097.15,1.69,2.57,13.65,7.88,23.93,606.35,606.35,1972.05,101.16,2097.15,1.56,2.44,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"LOL","2012-01-25 22:30:00",34.7188,-120.6088,25.3,25.3,2192.54,33.1,0,0,0,28.82,1011.55,1011.55,1952.7,97.38,2078.91,1.57,2.38,13.06,7.86,25.44,632.09,632.09,1960.42,93.04,2078.91,1.43,2.24,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"LOL","2012-02-22 00:30:00",34.7188,-120.6088,25.43,25.43,2166.92,33.4,0,0,0,39.36,1388,1388,1983.97,74.08,2097.41,1.19,1.81,14.05,7.71,35.53,911.97,911.97,1991.88,69.99,2097.41,1.08,1.69,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"LOL","2012-03-05 21:20:00",34.7188,-120.6088,25.3,25.3,2190.9,33.5,0,0,0,30.87,1085.72,1085.72,1963,92.39,2086.26,1.48,2.25,14.5,7.81,27.69,720.94,720.94,1970.06,88.52,2086.26,1.36,2.13,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"LOL","2012-05-08 12:55:00",34.7188,-120.6088,25.4,25.4,2251.61,33.5,0,0,0,85.4,3010.78,3010.78,2153.04,40.24,2278.68,0.65,0.98,11.95,7.41,80.15,1926.9,1926.9,2162.88,35.65,2278.68,0.55,0.86,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"LOL","2012-06-20 12:50:00",34.7188,-120.6088,25.37,25.37,2187.28,33.3,0,0,0,90.2,3174.07,3174.07,2098.51,36.08,2224.79,0.58,0.88,13,7.36,85.52,2123.12,2123.12,2107.22,32.05,2224.79,0.49,0.77,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
